"Key-Clé","CoAppNm","CoAppRoleCD","CoAppRoleEN","CoAppRoleFR","CoAppOrgID","CoAppOrgNm","ProvinceEN","ProvinceFR","CountryEN","PaysFR","FiscalYear-AnnéeFinancière"
930181,"Boshkov, Lynn K","CO","Co-Investigator","Co-chercheur","CBAA","University of Alberta","Alberta","Alberta","Canada","Canada","200102"
930181,"Cass, Carol E","CO","Co-Investigator","Co-chercheur","CBAX","Alberta Cancer Board (Calgary)","Alberta","Alberta","Canada","Canada","200102"
930181,"Pazderka, Feldzgeritta","CO","Co-Investigator","Co-chercheur","CBAA","University of Alberta","Alberta","Alberta","Canada","Canada","200102"
930181,"Rabinovitch, Alexander","CO","Co-Investigator","Co-chercheur","CBAA","University of Alberta","Alberta","Alberta","Canada","Canada","200102"
930181,"Shaw, Andrew R","CO","Co-Investigator","Co-chercheur","CBAB","Cross Cancer Institute (Edmonton)","Alberta","Alberta","Canada","Canada","200102"
930181,"Wegmann, Thomas G","CO","Co-Investigator","Co-chercheur","CBAA","University of Alberta","Alberta","Alberta","Canada","Canada","200102"
930181,"Guilbert, Larry J","CO","Co-Investigator","Co-chercheur","CBAA","University of Alberta","Alberta","Alberta","Canada","Canada","200102"
930181,"Singh, Bhagirath","CO","Co-Investigator","Co-chercheur","CEEA","University of Western Ontario","Ontario","Ontario","Canada","Canada","200102"
930181,"Gati, Wendy P","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CBAA","University of Alberta","Alberta","Alberta","Canada","Canada","200102"
930181,"Lien, Dale C","CO","Co-Investigator","Co-chercheur","CBAC","Alberta Health Services","Alberta","Alberta","Canada","Canada","200102"
930181,"Allalunis-Turner, M. Joan","CO","Co-Investigator","Co-chercheur","CBAA","University of Alberta","Alberta","Alberta","Canada","Canada","200102"
930181,"Cass, David D","CO","Co-Investigator","Co-chercheur","CBAA","University of Alberta","Alberta","Alberta","Canada","Canada","200102"
930181,"Yacyshyn, Bruce R","CO","Co-Investigator","Co-chercheur","CBAA","University of Alberta","Alberta","Alberta","Canada","Canada","200102"
594852,"Jolicoeur, Paul","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFCN","Institut de recherches cliniques de Montréal","Québec","Québec","Canada","Canada","200102"
594852,"Hanna, Zaher S","CO","Co-Investigator","Co-chercheur","CFCN","Institut de recherches cliniques de Montréal","Québec","Québec","Canada","Canada","200102"
236680,"Sekaly, Rafick-Pierre","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","SJCA","Case Western Reserve University (Cleveland)","Ohio","Ohio","United States","États-Unis","200102"
871876,"Olafson, Robert W","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","VANI","Vancouver Island Technology Park","British Columbia","Colombie-Britannique","Canada","Canada","200102"
281968,"Adams, Michael A","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEDA","Queen's University (Kingston, Ontario)","Ontario","Ontario","Canada","Canada","200102"
468162,"Allen, Theresa M","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CBAA","University of Alberta","Alberta","Alberta","Canada","Canada","200102"
443401,"Backx, Peter H","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEPA","York University (Toronto, Ontario)","Ontario","Ontario","Canada","Canada","200102"
805552,"Beaudet, Alain","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CIHR","Canadian Institutes of Health Research (Ottawa, Ontario)/Instituts de recherche en santé du Canada (Ottawa, Ontario)","Ontario","Ontario","Canada","Canada","200102"
803448,"Beaulieu, Jean-François","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFDA","Université de Sherbrooke","Québec","Québec","Canada","Canada","200102"
136659,"Benchimol, Samuel","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEPA","York University (Toronto, Ontario)","Ontario","Ontario","Canada","Canada","200102"
529585,"Borgeat, Pierre","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","Unspecified/Non Spécifié","Unspecified/Non Spécifié","Unspecified/Non Spécifié","Unspecified/Non Spécifié","Unspecified/Non Spécifié","Unspecified/Non Spécifié","200102"
529585,"Naccache, Paul H","CO","Co-Investigator","Co-chercheur","CFBA","Université Laval","Québec","Québec","Canada","Canada","200102"
147531,"Candido, Edward P","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CAAA","University of British Columbia","British Columbia","Colombie-Britannique","Canada","Canada","200102"
427598,"Chaconas, George","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CBBA","University of Calgary","Alberta","Alberta","Canada","Canada","200102"
952555,"Corcoran, Michael E","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CCAA","University of Saskatchewan","Saskatchewan","Saskatchewan","Canada","Canada","200102"
187707,"Cullis, Pieter R","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CAAA","University of British Columbia","British Columbia","Colombie-Britannique","Canada","Canada","200102"
325608,"Delespesse, Guy J","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFCD","Hôpital Notre-Dame (Montréal)","Québec","Québec","Canada","Canada","200102"
129769,"Dick, John E","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEAE","Princess Margaret Cancer Centre (Toronto)","Ontario","Ontario","Canada","Canada","200102"
593493,"Doolittle, W. F","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CHAA","Dalhousie University (Nova Scotia)","Nova Scotia","Nouvelle-Écosse","Canada","Canada","200102"
677776,"Escher, Emanuel","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFDA","Université de Sherbrooke","Québec","Québec","Canada","Canada","200102"
349340,"Ferrier, Gregory R","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CHAA","Dalhousie University (Nova Scotia)","Nova Scotia","Nouvelle-Écosse","Canada","Canada","200102"
889549,"Floras, John S","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEAD","Sinai Health System (Toronto)","Ontario","Ontario","Canada","Canada","200102"
288648,"Gauldie, Jack","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEBA","McMaster University","Ontario","Ontario","Canada","Canada","200102"
652960,"Goltzman, David","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFAA","McGill University/Université McGill","Québec","Québec","Canada","Canada","200102"
328168,"Graham, Frank L","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEBA","McMaster University","Ontario","Ontario","Canada","Canada","200102"
700032,"Hamet, Pavel","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFCA","Université de Montréal","Québec","Québec","Canada","Canada","200102"
700032,"Deblois, Denis","CO","Co-Investigator","Co-chercheur","CFCA","Université de Montréal","Québec","Québec","Canada","Canada","200102"
700032,"Orlov, Sergei N","CO","Co-Investigator","Co-chercheur","CFCA","Université de Montréal","Québec","Québec","Canada","Canada","200102"
861269,"Hanrahan, John W","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFAA","McGill University/Université McGill","Québec","Québec","Canada","Canada","200102"
454194,"Haslam, Richard J","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEBA","McMaster University","Ontario","Ontario","Canada","Canada","200102"
411819,"Cobbold, Richard S","CO","Co-Investigator","Co-chercheur","CEAA","University of Toronto","Ontario","Ontario","Canada","Canada","200102"
411819,"Johnston, Kenneth W","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEAA","University of Toronto","Ontario","Ontario","Canada","Canada","200102"
998814,"Jordana, Manel","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEBA","McMaster University","Ontario","Ontario","Canada","Canada","200102"
998814,"O'BYRNE, Paul M","CO","Co-Investigator","Co-chercheur","CEBA","McMaster University","Ontario","Ontario","Canada","Canada","200102"
396916,"Kay, Lewis E","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEAA","University of Toronto","Ontario","Ontario","Canada","Canada","200102"
513776,"Klip, Amira","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEAB","Hospital for Sick Children (Toronto)","Ontario","Ontario","Canada","Canada","200102"
778290,"Laird, Dale W","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEEA","University of Western Ontario","Ontario","Ontario","Canada","Canada","200102"
71781,"Lee, Patrick W","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CHAA","Dalhousie University (Nova Scotia)","Nova Scotia","Nouvelle-Écosse","Canada","Canada","200102"
883855,"Lee, Samuel S","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CBBA","University of Calgary","Alberta","Alberta","Canada","Canada","200102"
801581,"Ménard, Daniel","CO","Co-Investigator","Co-chercheur","CFDA","Université de Sherbrooke","Québec","Québec","Canada","Canada","200102"
801581,"Levy, Emile","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFCA","Université de Montréal","Québec","Québec","Canada","Canada","200102"
530420,"Mackenzie, Robert E","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFAA","McGill University/Université McGill","Québec","Québec","Canada","Canada","200102"
1976,"Mauk, Grant","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CAAA","University of British Columbia","British Columbia","Colombie-Britannique","Canada","Canada","200102"
151258,"Okey, Allan B","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEAA","University of Toronto","Ontario","Ontario","Canada","Canada","200102"
958248,"Orlowski, John","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFAA","McGill University/Université McGill","Québec","Québec","Canada","Canada","200102"
580763,"Poole, Keith R","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEDA","Queen's University (Kingston, Ontario)","Ontario","Ontario","Canada","Canada","200102"
558437,"Puil, Ernie","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CAAA","University of British Columbia","British Columbia","Colombie-Britannique","Canada","Canada","200102"
419261,"Gutkowska, Jolanta","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFCA","Université de Montréal","Québec","Québec","Canada","Canada","200102"
419261,"Mukaddam-Daher, Suhayla","CO","Co-Investigator","Co-chercheur","CFCA","Université de Montréal","Québec","Québec","Canada","Canada","200102"
806517,"Rabinovitch, Alexander","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CBAA","University of Alberta","Alberta","Alberta","Canada","Canada","200102"
857105,"Reynolds, John D","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CBBA","University of Calgary","Alberta","Alberta","Canada","Canada","200102"
125597,"Riopelle, Richard J","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFAA","McGill University/Université McGill","Québec","Québec","Canada","Canada","200102"
71907,"Sherman, Philip M","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEAB","Hospital for Sick Children (Toronto)","Ontario","Ontario","Canada","Canada","200102"
757132,"Sonenberg, Nahum","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFAA","McGill University/Université McGill","Québec","Québec","Canada","Canada","200102"
30949,"Trifaro, Jose-Maria","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","HCGC","Health Canada (Ottawa)/Santé Canada (Ottawa)","Ontario","Ontario","Canada","Canada","200102"
419494,"Weitz, Jeffrey I","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEBA","McMaster University","Ontario","Ontario","Canada","Canada","200102"
706272,"Wu, Gillian E","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEPA","York University (Toronto, Ontario)","Ontario","Ontario","Canada","Canada","200102"
278259,"Billette, Jacques","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFCA","Université de Montréal","Québec","Québec","Canada","Canada","200102"
278259,"Philippon, François","CO","Co-Investigator","Co-chercheur","CFBA","Université Laval","Québec","Québec","Canada","Canada","200102"
532930,"Tannock, Rosemary","CO","Co-Investigator","Co-chercheur","ONIN","Ontario Institute for Studies in Education (Toronto, Ontario)","Ontario","Ontario","Canada","Canada","200102"
