"Key-Clé","CoAppNm","CoAppRoleCD","CoAppRoleEN","CoAppRoleFR","CoAppOrgID","CoAppOrgNm","ProvinceEN","ProvinceFR","CountryEN","PaysFR","FiscalYear-AnnéeFinancière"
663855,"Gray, Michael W","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CHAA","Dalhousie University (Nova Scotia)","Nova Scotia","Nouvelle-Écosse","Canada","Canada","200304"
750506,"Greenblatt, Jack F","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEAA","University of Toronto","Ontario","Ontario","Canada","Canada","200304"
993660,"Hart, David A","CO","Co-Investigator","Co-chercheur","CBBA","University of Calgary","Alberta","Alberta","Canada","Canada","200304"
993660,"Frank, Cyril B","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","Unspecified/Non Spécifié","Unspecified/Non Spécifié","Unspecified/Non Spécifié","Unspecified/Non Spécifié","Unspecified/Non Spécifié","Unspecified/Non Spécifié","200304"
993660,"Shrive, Nigel G","CO","Co-Investigator","Co-chercheur","CBBA","University of Calgary","Alberta","Alberta","Canada","Canada","200304"
993660,"Ronsky, Janet L","CO","Co-Investigator","Co-chercheur","CBBA","University of Calgary","Alberta","Alberta","Canada","Canada","200304"
142535,"Sadowski, Paul D","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEAA","University of Toronto","Ontario","Ontario","Canada","Canada","200304"
519056,"Schachter, Harry","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEAB","Hospital for Sick Children (Toronto)","Ontario","Ontario","Canada","Canada","200304"
803624,"Mcfadden, Grant","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CPCV","Robarts Research Institute - U.W.O. (London, Ont.)","Ontario","Ontario","Canada","Canada","200304"
420514,"Friesen, James (Jim) D","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEAA","University of Toronto","Ontario","Ontario","Canada","Canada","200304"
463458,"Gravel, Roy A","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CBBA","University of Calgary","Alberta","Alberta","Canada","Canada","200304"
931807,"Krause, Henry M","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEAA","University of Toronto","Ontario","Ontario","Canada","Canada","200304"
851162,"Davis, Heather L","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","COLP","Coley Pharmaceutical Canada (Ontario)","Ontario","Ontario","Canada","Canada","200304"
311962,"Finlay, Barton B","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CAAA","University of British Columbia","British Columbia","Colombie-Britannique","Canada","Canada","200304"
33048,"Roy, Paul H","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","AEHD","Centre Hospitalier Universitaire de Québec","Québec","Québec","Canada","Canada","200304"
254934,"Whitfield, Christopher","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEHA","University of Guelph","Ontario","Ontario","Canada","Canada","200304"
186076,"Rossant, Janet","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEAB","Hospital for Sick Children (Toronto)","Ontario","Ontario","Canada","Canada","200304"
34386,"Befus, Dean","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CBAA","University of Alberta","Alberta","Alberta","Canada","Canada","200304"
157370,"Gauldie, Jack","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEBA","McMaster University","Ontario","Ontario","Canada","Canada","200304"
101147,"Julius, Michael H","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEAF","Sunnybrook Research Institute (Toronto, Ontario)","Ontario","Ontario","Canada","Canada","200304"
658776,"De Champlain, Jacques","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFCA","Université de Montréal","Québec","Québec","Canada","Canada","200304"
980681,"Archer, Stephen L","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEDA","Queen's University (Kingston, Ontario)","Ontario","Ontario","Canada","Canada","200304"
631790,"Wright, James G","CO","Co-Investigator","Co-chercheur","CEAB","Hospital for Sick Children (Toronto)","Ontario","Ontario","Canada","Canada","200304"
631790,"Coyte, Peter C","CO","Co-Investigator","Co-chercheur","CEAA","University of Toronto","Ontario","Ontario","Canada","Canada","200304"
631790,"Hawker, Gillian A","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEAA","University of Toronto","Ontario","Ontario","Canada","Canada","200304"
631790,"Badley, Elizabeth M","CO","Co-Investigator","Co-chercheur","CEAA","University of Toronto","Ontario","Ontario","Canada","Canada","200304"
631790,"Williams, Jack I","CO","Co-Investigator","Co-chercheur","CEAA","University of Toronto","Ontario","Ontario","Canada","Canada","200304"
631790,"Glazier, Richard H","CO","Co-Investigator","Co-chercheur","AEAE","Institute for Clinical Evaluative Sciences-Toronto","Ontario","Ontario","Canada","Canada","200304"
631790,"Harvey, Bartholemew J","CO","Co-Investigator","Co-chercheur","CEAA","University of Toronto","Ontario","Ontario","Canada","Canada","200304"
613015,"Liu, Peter P","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CECA","University of Ottawa/Université d'Ottawa","Ontario","Ontario","Canada","Canada","200304"
613015,"Penninger, Josef","CO","Co-Investigator","Co-chercheur","CAAA","University of British Columbia","British Columbia","Colombie-Britannique","Canada","Canada","200304"
204683,"Penner, S. B","CO","Co-Investigator","Co-chercheur","CDAA","University of Manitoba","Manitoba","Manitoba","Canada","Canada","200304"
204683,"Smyth, Donald D","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CDAA","University of Manitoba","Manitoba","Manitoba","Canada","Canada","200304"
648968,"O'Brodovich, Hugh M","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","ADVF","Stanford Medical Center (Stanford, California)","California","Californie","United States","États-Unis","200304"
944378,"Tanswell, A. K","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEAB","Hospital for Sick Children (Toronto)","Ontario","Ontario","Canada","Canada","200304"
273839,"French, Andrew S","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CHAA","Dalhousie University (Nova Scotia)","Nova Scotia","Nouvelle-Écosse","Canada","Canada","200304"
626657,"Cantin, André M","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFDA","Université de Sherbrooke","Québec","Québec","Canada","Canada","200304"
529091,"Younes, Magdy K","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CDAA","University of Manitoba","Manitoba","Manitoba","Canada","Canada","200304"
98059,"Macdonald, John F","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEEA","University of Western Ontario","Ontario","Ontario","Canada","Canada","200304"
98059,"Van Tol, Hubert H","CO","Co-Investigator","Co-chercheur","CEAH","Centre for Addiction and Mental Health (Toronto)/Centre de toxicomanie et de santé mentale","Ontario","Ontario","Canada","Canada","200304"
604981,"Post, Martin","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEAB","Hospital for Sick Children (Toronto)","Ontario","Ontario","Canada","Canada","200304"
732889,"Post, Martin","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEAB","Hospital for Sick Children (Toronto)","Ontario","Ontario","Canada","Canada","200304"
235872,"Sessle, Barry J","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEAA","University of Toronto","Ontario","Ontario","Canada","Canada","200304"
304589,"Trimble, William S","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEAB","Hospital for Sick Children (Toronto)","Ontario","Ontario","Canada","Canada","200304"
271354,"McQueen, Matthew J","CO","Co-Investigator","Co-chercheur","INYK","Hamilton Health Sciences (Ontario)","Ontario","Ontario","Canada","Canada","200304"
271354,"Liu, Peter P","CO","Co-Investigator","Co-chercheur","CECA","University of Ottawa/Université d'Ottawa","Ontario","Ontario","Canada","Canada","200304"
271354,"Genest, Jacques Jr.","CO","Co-Investigator","Co-chercheur","CFAA","McGill University/Université McGill","Québec","Québec","Canada","Canada","200304"
271354,"Arnold, J. Malcolm O","CO","Co-Investigator","Co-chercheur","CEEA","University of Western Ontario","Ontario","Ontario","Canada","Canada","200304"
271354,"Yusuf, Salim","CO","Co-Investigator","Co-chercheur","CEBA","McMaster University","Ontario","Ontario","Canada","Canada","200304"
271354,"Lonn, Eva","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEBA","McMaster University","Ontario","Ontario","Canada","Canada","200304"
271354,"Pogue, Janice M","CO","Co-Investigator","Co-chercheur","Unspecified/Non Spécifié","Unspecified/Non Spécifié","Unspecified/Non Spécifié","Unspecified/Non Spécifié","Unspecified/Non Spécifié","Unspecified/Non Spécifié","200304"
271354,"Title, Lawrence M","CO","Co-Investigator","Co-chercheur","AEIC","Queen Elizabeth II Health Sciences Centre (Nova Scotia)","Nova Scotia","Nouvelle-Écosse","Canada","Canada","200304"
271354,"Eikelboom, John W","CO","Co-Investigator","Co-chercheur","CEBA","McMaster University","Ontario","Ontario","Canada","Canada","200304"
693920,"Knaus, Edward E","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CBAA","University of Alberta","Alberta","Alberta","Canada","Canada","200304"
29768,"Brindley, David N","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CBAA","University of Alberta","Alberta","Alberta","Canada","Canada","200304"
861368,"Casey, Joseph (Joe) R","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CBAA","University of Alberta","Alberta","Alberta","Canada","Canada","200304"
41869,"Young, James D","CO","Co-Investigator","Co-chercheur","CBAA","University of Alberta","Alberta","Alberta","Canada","Canada","200304"
41869,"Cass, Carol E","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CBAX","Alberta Cancer Board (Calgary)","Alberta","Alberta","Canada","Canada","200304"
924666,"Evans, Evan A","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CAAA","University of British Columbia","British Columbia","Colombie-Britannique","Canada","Canada","200304"
671730,"Grinstein, Sergio","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEAB","Hospital for Sick Children (Toronto)","Ontario","Ontario","Canada","Canada","200304"
671730,"Lukacs, Gergely L","CO","Co-Investigator","Co-chercheur","CFAA","McGill University/Université McGill","Québec","Québec","Canada","Canada","200304"
970902,"Maclennan, David H","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEAA","University of Toronto","Ontario","Ontario","Canada","Canada","200304"
587751,"Saigal, Saroj","CO","Co-Investigator","Co-chercheur","CEBA","McMaster University","Ontario","Ontario","Canada","Canada","200304"
587751,"Roberts, Robin S","CO","Co-Investigator","Co-chercheur","CEBA","McMaster University","Ontario","Ontario","Canada","Canada","200304"
587751,"Whitfield, Michael F","CO","Co-Investigator","Co-chercheur","CAAA","University of British Columbia","British Columbia","Colombie-Britannique","Canada","Canada","200304"
587751,"Ohlsson, Arne","CO","Co-Investigator","Co-chercheur","CEAA","University of Toronto","Ontario","Ontario","Canada","Canada","200304"
587751,"Sauve, Reg S","CO","Co-Investigator","Co-chercheur","CBBA","University of Calgary","Alberta","Alberta","Canada","Canada","200304"
587751,"Nwaesei, Chukwuma G","CO","Co-Investigator","Co-chercheur","CHAA","Dalhousie University (Nova Scotia)","Nova Scotia","Nouvelle-Écosse","Canada","Canada","200304"
587751,"Schmidt, Barbara K","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEBA","McMaster University","Ontario","Ontario","Canada","Canada","200304"
587751,"Robertson, Charlene M","CO","Co-Investigator","Co-chercheur","CBEA","Glenrose Rehabilitation Hospital (Edmonton)","Alberta","Alberta","Canada","Canada","200304"
587751,"Solimano, Alfonso J","CO","Co-Investigator","Co-chercheur","CWBC","Children's & Women's Health Centre of British Columbia","British Columbia","Colombie-Britannique","Canada","Canada","200304"
587751,"Davis, Deborah J","CO","Co-Investigator","Co-chercheur","CECC","Children's Hospital of Eastern Ontario Research Institute Inc/Institut recherche Centre hospitalier pour enfants de l'est de l'Ontario","Ontario","Ontario","Canada","Canada","200304"
587751,"Davis, Peter G","CO","Co-Investigator","Co-chercheur","AGAB","University of Melbourne (Australia)","Victoria","Victoria","Australia","l'Australie","200304"
587751,"Bairam, Aida","CO","Co-Investigator","Co-chercheur","CFBA","Université Laval","Québec","Québec","Canada","Canada","200304"
587751,"Etches, Philip C","CO","Co-Investigator","Co-chercheur","CBAA","University of Alberta","Alberta","Alberta","Canada","Canada","200304"
587751,"Casiro, Oscar G","CO","Co-Investigator","Co-chercheur","CABA","University of Victoria (British Columbia)","British Columbia","Colombie-Britannique","Canada","Canada","200304"
587751,"Moddemann, Diane M","CO","Co-Investigator","Co-chercheur","CDAA","University of Manitoba","Manitoba","Manitoba","Canada","Canada","200304"
